resultId,raceId,driverId,constructorId,driverCurrentNumber,grid,positionOrder,positionText,position,points,laps,totalRaceTime,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24830,1041,807,211,27.0,20,8.0,8,8,4.0,60,+32.596,5782237.0,58.0,11.0,1:30.733,204.256,1
24831,1041,154,210,8.0,16,9.0,9,9,2.0,60,+39.081,5788722.0,54.0,14.0,1:31.562,202.407,1
24832,1041,841,51,99.0,14,10.0,10,10,1.0,60,+40.035,5789676.0,38.0,12.0,1:30.909,203.861,1
24833,1041,20,6,5.0,11,11.0,11,11,0.0,60,+40.810,5790451.0,43.0,7.0,1:30.408,204.99,1
24834,1041,8,51,7.0,19,12.0,12,12,0.0,60,+41.476,5791117.0,54.0,9.0,1:30.512,204.755,1
24835,1041,825,210,20.0,15,13.0,13,13,0.0,60,+49.585,5799226.0,37.0,8.0,1:30.456,204.881,1
24836,1041,849,3,6.0,18,14.0,14,14,0.0,60,+54.449,5804090.0,39.0,13.0,1:31.377,202.816,1
24837,1041,826,213,26.0,13,15.0,15,15,0.0,60,+55.588,5805229.0,41.0,16.0,1:32.214,200.975,1
24838,1041,846,1,4.0,8,,R,16,0.0,42,,,40.0,17.0,1:32.328,200.727,131
24839,1041,848,9,23.0,5,,R,17,0.0,23,,,9.0,18.0,1:32.330,200.723,21
24840,1041,839,4,31.0,7,,R,18,0.0,22,,,21.0,19.0,1:33.189,198.873,6
24841,1041,822,131,77.0,1,,R,19,0.0,18,,,8.0,15.0,1:31.884,201.697,131
24842,1041,847,3,63.0,17,,R,20,0.0,12,,,6.0,20.0,1:34.526,196.06,4
24843,1042,1,131,44.0,1,1.0,1,1,26.0,66,1:29:56.828,5396828.0,63.0,1.0,1:18.750,212.708,1
24844,1042,822,131,77.0,2,2.0,2,2,18.0,66,+25.592,5422420.0,66.0,2.0,1:19.345,211.113,1
24845,1042,830,9,33.0,3,3.0,3,3,15.0,66,+34.508,5431336.0,62.0,4.0,1:19.854,209.767,1
24846,1042,844,6,16.0,4,4.0,4,4,12.0,66,+1:05.312,5462140.0,66.0,7.0,1:20.408,208.322,1
24847,1042,842,213,10.0,9,5.0,5,5,10.0,65,,,65.0,9.0,1:20.551,207.952,11
24848,1042,832,1,55.0,7,6.0,6,6,8.0,65,,,65.0,6.0,1:20.268,208.685,11
24849,1042,815,211,11.0,5,7.0,7,7,6.0,65,,,49.0,11.0,1:20.802,207.306,11
24850,1042,839,4,31.0,11,8.0,8,8,4.0,65,,,61.0,12.0,1:20.859,207.16,11
24851,1042,817,4,3.0,10,9.0,9,9,2.0,65,,,61.0,14.0,1:20.906,207.04,11
24852,1042,20,6,5.0,15,10.0,10,10,1.0,65,,,62.0,10.0,1:20.731,207.489,11
24853,1042,8,51,7.0,16,11.0,11,11,0.0,65,,,60.0,15.0,1:21.058,206.652,11
24854,1042,848,9,23.0,6,12.0,12,12,0.0,65,,,61.0,5.0,1:19.890,209.673,11
24855,1042,846,1,4.0,8,13.0,13,13,0.0,65,,,65.0,3.0,1:19.360,211.073,11
24856,1042,847,3,63.0,14,14.0,14,14,0.0,65,,,62.0,13.0,1:20.882,207.101,11
24857,1042,841,51,99.0,17,15.0,15,15,0.0,65,,,46.0,20.0,1:21.893,204.544,11
24858,1042,825,210,20.0,19,16.0,16,16,0.0,65,,,63.0,16.0,1:21.460,205.632,11
24859,1042,154,210,8.0,18,17.0,17,17,0.0,65,,,59.0,17.0,1:21.664,205.118,11
24860,1042,849,3,6.0,20,18.0,18,18,0.0,64,,,53.0,19.0,1:21.859,204.629,12
24861,1042,826,213,26.0,13,19.0,19,19,0.0,64,,,59.0,8.0,1:20.449,208.216,12
24862,1042,840,211,18.0,12,,R,20,0.0,51,,,45.0,18.0,1:21.694,205.043,130
24863,1043,1,131,44.0,2,1.0,1,1,26.0,63,1:28:32.430,5312430.0,63.0,1.0,1:15.484,234.121,1
24864,1043,822,131,77.0,1,2.0,2,2,18.0,63,+5.783,5318213.0,63.0,2.0,1:15.902,232.831,1
24865,1043,817,4,3.0,5,3.0,3,3,15.0,63,+14.320,5326750.0,62.0,4.0,1:17.552,227.878,1
24866,1043,826,213,26.0,8,4.0,4,4,12.0,63,+15.141,5327571.0,62.0,6.0,1:17.666,227.543,1
24867,1043,844,6,16.0,7,5.0,5,5,10.0,63,+19.111,5331541.0,62.0,12.0,1:18.173,226.067,1
24868,1043,815,211,11.0,11,6.0,6,6,8.0,63,+19.652,5332082.0,49.0,9.0,1:18.084,226.325,1
24869,1043,832,1,55.0,10,7.0,7,7,6.0,63,+20.230,5332660.0,62.0,11.0,1:18.118,226.226,1
24870,1043,846,1,4.0,9,8.0,8,8,4.0,63,+21.131,5333561.0,63.0,8.0,1:18.069,226.368,1
24871,1043,8,51,7.0,18,9.0,9,9,2.0,63,+22.224,5334654.0,63.0,10.0,1:18.088,226.313,1
24872,1043,841,51,99.0,20,10.0,10,10,1.0,63,+26.398,5338828.0,61.0,15.0,1:18.794,224.286,1
24873,1043,849,3,6.0,19,11.0,11,11,0.0,63,+27.135,5339565.0,37.0,14.0,1:18.719,224.499,1
24874,1043,20,6,5.0,14,12.0,12,12,0.0,63,+28.453,5340883.0,44.0,7.0,1:17.767,227.248,1
24875,1043,840,211,18.0,15,13.0,13,13,0.0,63,+29.163,5341593.0,46.0,13.0,1:18.360,225.528,1
24876,1043,154,210,8.0,16,14.0,14,14,0.0,63,+32.935,5345365.0,45.0,17.0,1:18.822,224.206,1
24877,1043,848,9,23.0,6,15.0,15,15,0.0,63,+57.284,5369714.0,63.0,3.0,1:16.177,231.991,1
24878,1043,847,3,63.0,13,,R,16,0.0,51,,,43.0,16.0,1:18.811,224.237,3
24879,1043,830,9,33.0,3,,R,17,0.0,50,,,44.0,5.0,1:17.637,227.628,29
24880,1043,825,210,20.0,17,,R,18,0.0,47,,,45.0,18.0,1:19.273,222.93,139
24881,1043,839,4,31.0,12,,R,19,0.0,27,,,22.0,19.0,1:19.606,221.998,6
24882,1043,842,213,10.0,4,,R,20,0.0,8,,,5.0,20.0,1:20.403,219.797,34
24883,1044,1,131,44.0,6,1.0,1,1,25.0,58,1:42:19.313,6139313.0,56.0,6.0,1:39.413,193.302,1
24884,1044,815,211,11.0,3,2.0,2,2,18.0,58,+31.633,6170946.0,50.0,12.0,1:40.392,191.417,1
24885,1044,20,6,5.0,11,3.0,3,3,15.0,58,+31.960,6171273.0,53.0,8.0,1:39.662,192.819,1
24886,1044,844,6,16.0,12,4.0,4,4,12.0,58,+33.858,6173171.0,47.0,11.0,1:39.961,192.242,1
24887,1044,832,1,55.0,15,5.0,5,5,10.0,58,+34.363,6173676.0,56.0,4.0,1:38.754,194.592,1
24888,1044,830,9,33.0,2,6.0,6,6,8.0,58,+44.873,6184186.0,53.0,3.0,1:38.431,195.231,1
24889,1044,848,9,23.0,4,7.0,7,7,6.0,58,+46.484,6185797.0,54.0,5.0,1:39.099,193.915,1
24890,1044,846,1,4.0,14,8.0,8,8,5.0,58,+1:01.259,6200572.0,58.0,1.0,1:36.806,198.508,1
24891,1044,840,211,18.0,1,9.0,9,9,2.0,58,+1:12.353,6211666.0,55.0,10.0,1:39.921,192.319,1
24892,1044,817,4,3.0,5,10.0,10,10,1.0,58,+1:35.460,6234773.0,54.0,13.0,1:40.677,190.875,1
24893,1044,839,4,31.0,7,11.0,11,11,0.0,57,,,55.0,16.0,1:41.006,190.254,11
24894,1044,826,213,26.0,16,12.0,12,12,0.0,57,,,53.0,17.0,1:41.019,190.229,11
24895,1044,842,213,10.0,19,13.0,13,13,0.0,57,,,53.0,7.0,1:39.586,192.966,11
24896,1044,822,131,77.0,9,14.0,14,14,0.0,57,,,57.0,2.0,1:38.193,195.704,11
24897,1044,8,51,7.0,8,15.0,15,15,0.0,57,,,57.0,9.0,1:39.743,192.663,11
24898,1044,847,3,63.0,0,16.0,16,16,0.0,57,,,51.0,14.0,1:40.814,190.616,11
24899,1044,825,210,20.0,13,17.0,17,17,0.0,55,,,45.0,15.0,1:40.948,190.363,54
24900,1044,154,210,8.0,17,,R,18,0.0,49,,,38.0,18.0,1:43.281,186.063,130
24901,1044,849,3,6.0,0,,R,19,0.0,39,,,32.0,19.0,1:43.495,185.678,130
24902,1044,841,51,99.0,10,,R,20,0.0,11,,,11.0,20.0,1:51.122,172.934,6
24903,1045,1,131,44.0,1,1.0,1,1,25.0,57,2:59:47.515,10787515.0,38.0,3.0,1:32.864,209.803,1
24904,1045,830,9,33.0,3,2.0,2,2,19.0,57,+1.254,10788769.0,48.0,1.0,1:32.014,211.741,1
24905,1045,848,9,23.0,4,3.0,3,3,15.0,57,+8.005,10795520.0,41.0,10.0,1:33.684,207.967,1
24906,1045,846,1,4.0,9,4.0,4,4,12.0,57,+11.337,10798852.0,53.0,7.0,1:33.588,208.18,1
24907,1045,832,1,55.0,15,5.0,5,5,10.0,57,+11.787,10799302.0,46.0,5.0,1:33.411,208.575,1
24908,1045,842,213,10.0,8,6.0,6,6,8.0,57,+11.942,10799457.0,48.0,16.0,1:34.817,205.482,1
24909,1045,817,4,3.0,6,7.0,7,7,6.0,57,+19.368,10806883.0,38.0,2.0,1:32.827,209.887,1
24910,1045,822,131,77.0,2,8.0,8,8,4.0,57,+19.680,10807195.0,28.0,4.0,1:33.352,208.706,1
24911,1045,839,4,31.0,7,9.0,9,9,2.0,57,+22.803,10810318.0,37.0,13.0,1:34.354,206.49,1
24912,1045,844,6,16.0,12,10.0,10,10,1.0,56,,,44.0,8.0,1:33.625,208.098,11
24913,1045,826,213,26.0,10,11.0,11,11,0.0,56,,,35.0,12.0,1:34.141,206.957,11
24914,1045,847,3,63.0,14,12.0,12,12,0.0,56,,,47.0,17.0,1:35.042,204.995,11
24915,1045,20,6,5.0,11,13.0,13,13,0.0,56,,,41.0,11.0,1:33.861,207.575,11
24916,1045,849,3,6.0,20,14.0,14,14,0.0,56,,,39.0,15.0,1:34.591,205.973,11
24917,1045,8,51,7.0,17,15.0,15,15,0.0,56,,,43.0,6.0,1:33.573,208.213,11
24918,1045,841,51,99.0,16,16.0,16,16,0.0,56,,,22.0,14.0,1:34.536,206.092,11
24919,1045,825,210,20.0,18,17.0,17,17,0.0,56,,,29.0,18.0,1:35.241,204.567,11
24920,1045,815,211,11.0,5,18.0,18,18,0.0,53,,,40.0,9.0,1:33.629,208.089,5
24921,1045,840,211,18.0,13,,R,19,0.0,2,,,,0.0,,,4
24922,1045,154,210,8.0,19,,R,20,0.0,0,,,,0.0,,,4
24923,1046,815,211,11.0,5,1.0,1,1,25.0,87,1:31:15.114,5475114.0,69.0,3.0,0:56.789,224.599,1
24924,1046,839,4,31.0,11,2.0,2,2,18.0,87,+10.518,5485632.0,75.0,12.0,0:57.350,222.402,1
24925,1046,840,211,18.0,10,3.0,3,3,15.0,87,+11.869,5486983.0,85.0,14.0,0:57.388,222.255,1
24926,1046,832,1,55.0,8,4.0,4,4,12.0,87,+12.580,5487694.0,80.0,9.0,0:57.165,223.122,1
24927,1046,817,4,3.0,7,5.0,5,5,10.0,87,+13.330,5488444.0,57.0,6.0,0:56.979,223.85,1
24928,1046,848,9,23.0,12,6.0,6,6,8.0,87,+13.842,5488956.0,52.0,8.0,0:57.056,223.548,1
24929,1046,826,213,26.0,6,7.0,7,7,6.0,87,+14.534,5489648.0,80.0,7.0,0:57.001,223.764,1
24930,1046,822,131,77.0,1,8.0,8,8,4.0,87,+15.389,5490503.0,60.0,2.0,0:56.563,225.497,1
24931,1046,847,131,63.0,2,9.0,9,9,3.0,87,+18.556,5493670.0,80.0,1.0,0:55.404,230.214,1
24932,1046,846,1,4.0,19,10.0,10,10,1.0,87,+19.541,5494655.0,85.0,11.0,0:57.270,222.713,1
24933,1046,842,213,10.0,9,11.0,11,11,0.0,87,+20.527,5495641.0,53.0,10.0,0:57.220,222.908,1
24934,1046,20,6,5.0,13,12.0,12,12,0.0,87,+22.611,5497725.0,56.0,5.0,0:56.905,224.141,1
24935,1046,841,51,99.0,14,13.0,13,13,0.0,87,+24.111,5499225.0,56.0,4.0,0:56.887,224.212,1
24936,1046,8,51,7.0,18,14.0,14,14,0.0,87,+26.153,5501267.0,56.0,13.0,0:57.375,222.305,1
24937,1046,825,210,20.0,15,15.0,15,15,0.0,87,+32.370,5507484.0,57.0,16.0,0:57.516,221.76,1
24938,1046,851,3,89.0,17,16.0,16,16,0.0,87,+33.674,5508788.0,56.0,15.0,0:57.392,222.24,1
24939,1046,850,210,51.0,20,17.0,17,17,0.0,87,+36.858,5511972.0,56.0,17.0,0:57.742,220.892,1
24940,1046,849,3,6.0,16,,R,18,0.0,52,,,29.0,18.0,0:58.206,219.132,5
24941,1046,830,9,33.0,3,,R,19,0.0,0,,,,0.0,,,3
24942,1046,844,6,16.0,4,,R,20,0.0,0,,,,0.0,,,4
24943,1047,830,9,33.0,1,1.0,1,1,25.0,55,1:36:28.645,5788645.0,14.0,2.0,1:40.958,198.046,1
24944,1047,822,131,77.0,2,2.0,2,2,18.0,55,+15.976,5804621.0,40.0,3.0,1:41.131,197.707,1
24945,1047,1,131,44.0,3,3.0,3,3,15.0,55,+18.415,5807060.0,37.0,5.0,1:41.420,197.144,1
24946,1047,848,9,23.0,5,4.0,4,4,12.0,55,+19.987,5808632.0,42.0,4.0,1:41.227,197.52,1
24947,1047,846,1,4.0,4,5.0,5,5,10.0,55,+1:00.729,5849374.0,53.0,12.0,1:41.964,196.092,1
24948,1047,832,1,55.0,6,6.0,6,6,8.0,55,+1:05.662,5854307.0,48.0,11.0,1:41.947,196.125,1
24949,1047,817,4,3.0,11,7.0,7,7,7.0,55,+1:13.748,5862393.0,55.0,1.0,1:40.926,198.109,1
24950,1047,842,213,10.0,9,8.0,8,8,4.0,55,+1:29.718,5878363.0,53.0,15.0,1:42.474,195.116,1
24951,1047,839,4,31.0,10,9.0,9,9,2.0,55,+1:41.069,5799996.0,47.0,18.0,1:42.894,194.32,1
24952,1047,840,211,18.0,8,10.0,10,10,1.0,55,+1:42.738,5790314.0,41.0,9.0,1:41.866,196.281,1
24953,1047,826,213,26.0,7,11.0,11,11,0.0,54,,,47.0,17.0,1:42.704,194.679,11
24954,1047,8,51,7.0,15,12.0,12,12,0.0,54,,,53.0,14.0,1:42.148,195.739,11
24955,1047,844,6,16.0,12,13.0,13,13,0.0,54,,,24.0,10.0,1:41.908,196.2,11
24956,1047,20,6,5.0,13,14.0,14,14,0.0,54,,,37.0,6.0,1:41.475,197.037,11
24957,1047,847,3,63.0,16,15.0,15,15,0.0,54,,,54.0,20.0,1:43.328,193.504,11
24958,1047,841,51,99.0,14,16.0,16,16,0.0,54,,,29.0,7.0,1:41.675,196.65,11
24959,1047,849,3,6.0,18,17.0,17,17,0.0,54,,,49.0,16.0,1:42.497,195.073,11
24960,1047,825,210,20.0,20,18.0,18,18,0.0,54,,,50.0,13.0,1:41.999,196.025,11
24961,1047,850,210,51.0,17,19.0,19,19,0.0,53,,,50.0,8.0,1:41.707,196.588,12
24962,1047,815,211,11.0,19,,R,20,0.0,8,,,6.0,19.0,1:43.263,193.625,7
24963,1051,1,131,44.0,1,1.0,1,1,25.0,57,1:24:28.471,5068471.0,50.0,2.0,1:25.084,227.633,1
24964,1051,830,9,33.0,7,2.0,2,2,19.0,57,+25.743,5094214.0,57.0,1.0,1:23.196,232.799,1
24965,1051,4,214,14.0,3,3.0,3,3,15.0,57,+59.457,5127928.0,48.0,10.0,1:26.682,223.437,1
24966,1051,815,9,11.0,11,4.0,4,4,12.0,57,+1:02.306,5130777.0,49.0,3.0,1:25.613,226.227,1
24967,1051,839,214,31.0,9,5.0,5,5,10.0,57,+1:20.570,5149041.0,46.0,13.0,1:27.061,222.464,1
24968,1051,840,117,18.0,12,6.0,6,6,8.0,57,+1:21.274,5149745.0,44.0,17.0,1:27.356,221.713,1
24969,1051,832,6,55.0,5,7.0,7,7,6.0,57,+1:21.911,5150382.0,46.0,9.0,1:26.570,223.726,1
24970,1051,844,6,16.0,13,8.0,8,8,4.0,57,+1:23.126,5151597.0,46.0,8.0,1:26.555,223.765,1
24971,1051,846,1,4.0,4,9.0,9,9,2.0,56,,,51.0,4.0,1:25.746,225.876,11
24972,1051,20,117,5.0,10,10.0,10,10,1.0,56,,,53.0,7.0,1:26.434,224.078,11
24973,1051,842,213,10.0,2,11.0,11,11,0.0,56,,,46.0,11.0,1:27.019,222.572,11
24974,1051,817,1,3.0,14,12.0,12,12,0.0,56,,,50.0,14.0,1:27.198,222.115,11
24975,1051,852,213,22.0,8,13.0,13,13,0.0,56,,,50.0,12.0,1:27.043,222.51,11
24976,1051,8,51,7.0,16,14.0,14,14,0.0,56,,,53.0,6.0,1:26.358,224.275,11
24977,1051,841,51,99.0,18,15.0,15,15,0.0,56,,,40.0,18.0,1:27.823,220.534,11
24978,1051,854,210,47.0,19,16.0,16,16,0.0,56,,,46.0,19.0,1:28.412,219.065,11
24979,1051,847,3,63.0,15,17.0,17,17,0.0,55,,,55.0,5.0,1:25.768,225.818,12
24980,1051,853,210,9.0,20,18.0,18,18,0.0,55,,,55.0,16.0,1:27.340,221.754,12
24981,1051,849,3,6.0,17,,R,19,0.0,50,,,44.0,20.0,1:28.732,218.275,29
24982,1051,822,131,77.0,6,,R,20,0.0,48,,,39.0,15.0,1:27.246,221.992,137
24983,1052,1,131,44.0,2,1.0,1,1,25.0,56,1:32:03.897,5523897.0,44.0,4.0,1:34.015,207.235,1
24984,1052,830,9,33.0,1,2.0,2,2,18.0,56,+0.745,5524642.0,41.0,2.0,1:33.228,208.984,1
24985,1052,822,131,77.0,3,3.0,3,3,16.0,56,+37.383,5561280.0,56.0,1.0,1:32.090,211.566,1
24986,1052,846,1,4.0,7,4.0,4,4,12.0,56,+46.466,5570363.0,38.0,6.0,1:34.396,206.398,1
24987,1052,815,9,11.0,0,5.0,5,5,10.0,56,+52.047,5575944.0,44.0,3.0,1:33.970,207.334,1
24988,1052,844,6,16.0,4,6.0,6,6,8.0,56,+59.090,5582987.0,39.0,11.0,1:34.988,205.112,1
24989,1052,817,1,3.0,6,7.0,7,7,6.0,56,+66.004,5589901.0,36.0,10.0,1:34.932,205.233,1
24990,1052,832,6,55.0,8,8.0,8,8,4.0,56,+67.100,5590997.0,48.0,7.0,1:34.509,206.151,1
24991,1052,852,213,22.0,13,9.0,9,9,2.0,56,+85.692,5609589.0,38.0,8.0,1:34.761,205.603,1
24992,1052,840,117,18.0,10,10.0,10,10,1.0,56,+86.713,5610610.0,31.0,9.0,1:34.865,205.378,1
24993,1052,8,51,7.0,14,11.0,11,11,0.0,56,+88.864,5612761.0,45.0,14.0,1:35.192,204.672,1
24994,1052,841,51,99.0,12,12.0,12,12,0.0,55,,,32.0,13.0,1:35.122,204.823,11
24995,1052,839,214,31.0,16,13.0,13,13,0.0,55,,,33.0,15.0,1:35.250,204.548,11
24996,1052,847,3,63.0,15,14.0,14,14,0.0,55,,,40.0,12.0,1:35.036,205.008,11
24997,1052,20,117,5.0,20,15.0,15,15,0.0,55,,,26.0,16.0,1:35.566,203.871,11
24998,1052,854,210,47.0,18,16.0,16,16,0.0,55,,,38.0,18.0,1:36.134,202.667,11
24999,1052,842,213,10.0,5,17.0,17,17,0.0,52,,,48.0,5.0,1:34.090,207.069,31
25000,1052,849,3,6.0,17,18.0,18,18,0.0,51,,,16.0,19.0,1:36.602,201.685,31
25001,1052,4,214,14.0,9,,R,19,0.0,32,,,31.0,17.0,1:36.063,202.816,23
25002,1052,853,210,9.0,19,,R,20,0.0,0,,,,0.0,,,3
25003,1053,830,9,33.0,3,1.0,1,1,25.0,63,2:02:34.598,7354598.0,60.0,2.0,1:17.524,227.96,1
25004,1053,1,131,44.0,1,2.0,2,2,19.0,63,+22.000,7376598.0,60.0,1.0,1:16.702,230.403,1
25005,1053,846,1,4.0,7,3.0,3,3,15.0,63,+23.702,7378300.0,63.0,3.0,1:18.259,225.819,1
25006,1053,844,6,16.0,4,4.0,4,4,12.0,63,+25.579,7380177.0,60.0,6.0,1:18.379,225.473,1
25007,1053,832,6,55.0,11,5.0,5,5,10.0,63,+27.036,7381634.0,60.0,7.0,1:18.490,225.154,1
25008,1053,817,1,3.0,6,6.0,6,6,8.0,63,+51.220,7405818.0,54.0,12.0,1:19.341,222.739,1
25009,1053,842,213,10.0,5,7.0,7,7,6.0,63,+52.818,7407416.0,52.0,9.0,1:18.994,223.718,1
25010,1053,840,117,18.0,10,8.0,8,8,4.0,63,+56.909,7411507.0,59.0,8.0,1:18.782,224.32,1
25011,1053,839,214,31.0,9,9.0,9,9,2.0,63,+65.704,7420302.0,62.0,15.0,1:19.422,222.512,1
25012,1053,4,214,14.0,15,10.0,10,10,1.0,63,+66.561,7421159.0,62.0,14.0,1:19.417,222.526,1
25013,1053,815,9,11.0,2,11.0,11,11,0.0,63,+67.151,7421749.0,62.0,13.0,1:19.396,222.585,1
25014,1053,852,213,22.0,20,12.0,12,12,0.0,63,+73.184,7427782.0,49.0,4.0,1:18.334,225.603,1
25015,1053,8,51,7.0,16,13.0,13,13,0.0,63,+94.773,7449371.0,62.0,5.0,1:18.353,225.548,1
25016,1053,841,51,99.0,17,14.0,14,14,0.0,62,,,57.0,16.0,1:19.470,222.378,11
25017,1053,20,117,5.0,0,15.0,15,15,0.0,61,,,59.0,10.0,1:19.074,223.491,6
25018,1053,854,210,47.0,18,16.0,16,16,0.0,61,,,58.0,11.0,1:19.193,223.156,12
25019,1053,853,210,9.0,19,17.0,17,17,0.0,61,,,55.0,17.0,1:20.402,219.8,12
25020,1053,822,131,77.0,8,,R,18,0.0,30,,,30.0,19.0,1:28.485,199.721,4
25021,1053,847,3,63.0,12,,R,19,0.0,30,,,28.0,18.0,1:26.543,204.203,4
25022,1053,849,3,6.0,14,,R,20,0.0,0,,,,0.0,,,4
25023,1054,1,131,44.0,2,1.0,1,1,25.0,66,1:34:31.421,5671421.0,47.0,4.0,1:20.933,206.971,1
25024,1054,830,9,33.0,3,2.0,2,2,18.0,66,+29.148,5700569.0,62.0,3.0,1:20.695,207.581,1
25025,1054,822,131,77.0,1,3.0,3,3,16.0,66,+33.530,5704951.0,65.0,1.0,1:19.865,209.738,1
25026,1054,815,9,11.0,4,4.0,4,4,12.0,66,+39.735,5711156.0,55.0,2.0,1:20.643,207.715,1
25027,1054,846,1,4.0,7,5.0,5,5,10.0,66,+51.369,5722790.0,55.0,7.0,1:21.696,205.038,1
25028,1054,844,6,16.0,8,6.0,6,6,8.0,66,+55.781,5727202.0,63.0,6.0,1:21.496,205.541,1
25029,1054,839,214,31.0,6,7.0,7,7,6.0,66,+1:03.749,5735170.0,34.0,8.0,1:21.886,204.562,1
25030,1054,4,214,14.0,13,8.0,8,8,4.0,66,+1:04.808,5673229.0,66.0,5.0,1:21.032,206.718,1
25031,1054,817,1,3.0,16,9.0,9,9,2.0,66,+1:15.369,5746790.0,64.0,10.0,1:21.987,204.31,1
25032,1054,842,213,10.0,9,10.0,10,10,1.0,66,+1:16.463,5747884.0,65.0,11.0,1:22.014,204.243,1
25033,1054,832,6,55.0,5,11.0,11,11,0.0,66,+1:18.955,5750376.0,60.0,14.0,1:22.325,203.471,1
25034,1054,841,51,99.0,12,12.0,12,12,0.0,65,,,60.0,13.0,1:22.167,203.862,11
25035,1054,20,117,5.0,10,13.0,13,13,0.0,65,,,60.0,15.0,1:22.416,203.246,11
25036,1054,840,117,18.0,17,14.0,14,14,0.0,65,,,59.0,9.0,1:21.970,204.352,11
25037,1054,852,213,22.0,14,15.0,15,15,0.0,65,,,61.0,12.0,1:22.058,204.133,11
25038,1054,847,3,63.0,11,16.0,16,16,0.0,65,,,60.0,16.0,1:22.654,202.661,11
25039,1054,854,210,47.0,19,17.0,17,17,0.0,64,,,61.0,17.0,1:22.755,202.414,12
25040,1054,849,3,6.0,18,18.0,18,18,0.0,64,,,60.0,18.0,1:23.155,201.44,12
25041,1054,853,210,9.0,20,19.0,19,19,0.0,64,,,64.0,19.0,1:23.641,200.27,12
25042,1054,8,51,7.0,15,,R,20,0.0,1,,,,0.0,,,130
25043,1055,1,131,44.0,1,1.0,1,1,25.0,66,1:33:07.680,5587680.0,54.0,5.0,1:20.665,208.64,1
25044,1055,830,9,33.0,2,2.0,2,2,19.0,66,+15.841,5603521.0,62.0,1.0,1:18.149,215.357,1
25045,1055,822,131,77.0,3,3.0,3,3,15.0,66,+26.610,5614290.0,65.0,2.0,1:19.430,211.884,1
25046,1055,844,6,16.0,4,4.0,4,4,12.0,66,+54.616,5642296.0,64.0,4.0,1:20.459,209.174,1
25047,1055,815,9,11.0,8,5.0,5,5,10.0,66,+1:03.671,5651351.0,60.0,3.0,1:19.483,211.743,1
25048,1055,817,1,3.0,7,6.0,6,6,8.0,66,+1:13.768,5661448.0,60.0,10.0,1:21.853,205.612,1
25049,1055,832,6,55.0,6,7.0,7,7,6.0,66,+1:14.670,5662350.0,53.0,9.0,1:21.568,206.33,1
25050,1055,846,1,4.0,9,8.0,8,8,4.0,65,,,56.0,7.0,1:21.279,207.064,11
25051,1055,839,214,31.0,5,9.0,9,9,2.0,65,,,46.0,18.0,1:23.311,202.014,11
25052,1055,842,213,10.0,12,10.0,10,10,1.0,65,,,64.0,8.0,1:21.375,206.82,11
25053,1055,840,117,18.0,11,11.0,11,11,0.0,65,,,47.0,11.0,1:22.607,203.735,11
25054,1055,8,51,7.0,17,12.0,12,12,0.0,65,,,54.0,15.0,1:22.868,203.094,11
25055,1055,20,117,5.0,13,13.0,13,13,0.0,65,,,56.0,14.0,1:22.820,203.211,11
25056,1055,847,3,63.0,15,14.0,14,14,0.0,65,,,30.0,17.0,1:23.208,202.264,11
25057,1055,841,51,99.0,14,15.0,15,15,0.0,65,,,42.0,13.0,1:22.802,203.255,11
25058,1055,849,3,6.0,19,16.0,16,16,0.0,65,,,57.0,16.0,1:22.905,203.003,11
25059,1055,4,214,14.0,10,17.0,17,17,0.0,65,,,63.0,6.0,1:21.182,207.311,11
25060,1055,854,210,47.0,18,18.0,18,18,0.0,64,,,54.0,12.0,1:22.637,203.661,12
25061,1055,853,210,9.0,20,19.0,19,19,0.0,64,,,45.0,19.0,1:24.040,200.261,12
25062,1055,852,213,22.0,16,,R,20,0.0,6,,,5.0,20.0,1:24.825,198.408,10
25063,1056,830,9,33.0,2,1.0,1,1,25.0,78,1:38:56.820,5936820.0,58.0,6.0,1:14.649,160.929,1
25064,1056,832,6,55.0,4,2.0,2,2,18.0,78,+8.968,5945788.0,35.0,5.0,1:14.621,160.989,1
25065,1056,846,1,4.0,5,3.0,3,3,15.0,78,+19.427,5956247.0,76.0,7.0,1:14.670,160.883,1
25066,1056,815,9,11.0,9,4.0,4,4,12.0,78,+20.490,5957310.0,32.0,3.0,1:14.552,161.138,1
25067,1056,20,117,5.0,8,5.0,5,5,10.0,78,+52.591,5989411.0,33.0,11.0,1:15.316,159.503,1
25068,1056,842,213,10.0,6,6.0,6,6,8.0,78,+53.896,5990716.0,71.0,14.0,1:15.412,159.3,1
25069,1056,1,131,44.0,7,7.0,7,7,7.0,78,+1:08.231,6005051.0,69.0,1.0,1:12.909,164.769,1
25070,1056,840,117,18.0,13,8.0,8,8,4.0,77,,,74.0,8.0,1:14.674,160.875,11
25071,1056,839,214,31.0,11,9.0,9,9,2.0,77,,,41.0,12.0,1:15.316,159.503,11
25072,1056,841,51,99.0,10,10.0,10,10,1.0,77,,,41.0,13.0,1:15.331,159.472,11
25073,1056,8,51,7.0,14,11.0,11,11,0.0,77,,,55.0,9.0,1:14.971,160.237,11
25074,1056,817,1,3.0,12,12.0,12,12,0.0,77,,,43.0,4.0,1:14.578,161.082,11
25075,1056,4,214,14.0,17,13.0,13,13,0.0,77,,,70.0,10.0,1:15.026,160.12,11
