qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
8883,993,845,3,35,18,1:19.695,,
8884,993,840,3,18,19,1:20.225,,
8885,993,843,5,28,20,,,
8886,994,817,9,3,1,1:12.013,1:11.278,1:10.810
8887,994,20,6,5,2,1:12.415,1:11.518,1:11.039
8888,994,1,131,44,3,1:12.460,1:11.584,1:11.232
8889,994,8,6,7,4,1:12.639,1:11.391,1:11.266
8890,994,822,131,77,5,1:12.434,1:12.002,1:11.441
8891,994,839,10,31,6,1:13.028,1:12.188,1:12.061
8892,994,4,1,14,7,1:12.657,1:12.269,1:12.110
8893,994,832,4,55,8,1:12.950,1:12.286,1:12.130
8894,994,815,10,11,9,1:12.848,1:12.194,1:12.154
8895,994,842,5,10,10,1:12.941,1:12.313,1:12.221
8896,994,807,4,27,11,1:13.065,1:12.411,
8897,994,838,1,2,12,1:12.463,1:12.440,
8898,994,845,3,35,13,1:12.706,1:12.521,
8899,994,844,15,16,14,1:12.829,1:12.714,
8900,994,154,210,8,15,1:12.930,1:12.728,
8901,994,843,5,28,16,1:13.179,,
8902,994,828,15,9,17,1:13.265,,
8903,994,840,3,18,18,1:13.323,,
8904,994,825,210,20,19,1:13.393,,
8905,994,830,9,33,20,,,
8906,995,20,6,5,1,1:11.710,1:11.524,1:10.764
8907,995,822,131,77,2,1:11.950,1:11.514,1:10.857
8908,995,830,9,33,3,1:12.008,1:11.472,1:10.937
8909,995,1,131,44,4,1:11.835,1:11.740,1:10.996
8910,995,8,6,7,5,1:11.725,1:11.620,1:11.095
8911,995,817,9,3,6,1:12.459,1:11.434,1:11.116
8912,995,807,4,27,7,1:12.795,1:11.916,1:11.973
8913,995,839,10,31,8,1:12.577,1:12.141,1:12.084
8914,995,832,4,55,9,1:12.689,1:12.097,1:12.168
8915,995,815,10,11,10,1:12.702,1:12.395,1:12.671
8916,995,825,210,20,11,1:12.680,1:12.606,\N
8917,995,843,5,28,12,1:12.587,1:12.635,
8918,995,844,15,16,13,1:12.945,1:12.661,\N
8919,995,4,1,14,14,1:12.979,1:12.856,
8920,995,838,1,2,15,1:12.998,1:12.865,
8921,995,842,5,10,16,1:13.047,,
8922,995,840,3,18,17,1:13.590,,
8923,995,845,3,35,18,1:13.643,,
8924,995,828,15,9,19,1:14.593,,
8925,995,154,210,8,20,,,
8926,996,1,131,44,1,1:31.271,1:30.645,1:30.029
8927,996,822,131,77,2,1:31.776,1:31.227,1:30.147
8928,996,20,6,5,3,1:31.820,1:30.751,1:30.400
8929,996,830,9,33,4,1:31.531,1:30.818,1:30.705
8930,996,817,9,3,5,1:31.910,1:31.538,1:30.895
8931,996,8,6,7,6,1:31.567,1:30.772,1:31.057
8932,996,832,4,55,7,1:32.394,1:32.016,1:32.126
8933,996,844,15,16,8,1:32.538,1:32.055,1:32.635
8934,996,825,210,20,9,1:32.169,1:31.510,1:32.930
8935,996,154,210,8,10,1:32.083,1:31.472,\N
8936,996,839,10,31,11,1:32.786,1:32.075,\N
8937,996,807,4,27,12,1:32.949,1:32.115,\N
8938,996,815,10,11,13,1:32.692,1:32.454,\N
8939,996,842,5,10,14,1:32.447,1:32.460,\N
8940,996,828,15,9,15,1:32.804,1:32.820,\N
8941,996,4,1,14,16,1:32.976,\N,\N
8942,996,843,5,28,17,1:33.025,\N,\N
8943,996,838,1,2,18,1:33.162,\N,\N
8944,996,845,3,35,19,1:33.636,\N,\N
8945,996,840,3,18,20,1:33.729,\N,\N
8946,997,822,131,77,1,1:04.175,1:03.756,1:03.130
8947,997,1,131,44,2,1:04.080,1:03.577,1:03.149
8948,997,20,6,5,3,1:04.347,1:03.544,1:03.464
8949,997,8,6,7,4,1:04.234,1:03.975,1:03.660
8950,997,830,9,33,5,1:04.273,1:04.001,1:03.840
8951,997,154,210,8,6,1:04.242,1:04.059,1:03.892
8952,997,817,9,3,7,1:04.723,1:04.403,1:03.996
8953,997,825,210,20,8,1:04.460,1:04.291,1:04.051
8954,997,832,4,55,9,1:04.948,1:04.561,1:04.725
8955,997,807,4,27,10,1:04.864,1:04.676,1:05.019
8956,997,839,10,31,11,1:05.148,1:04.845,\N
8957,997,842,5,10,12,1:05.011,1:04.874,\N
8958,997,844,15,16,13,1:04.967,1:04.979,\N
8959,997,4,1,14,14,1:04.965,1:05.058,\N
8960,997,840,3,18,15,1:05.264,1:05.286,\N
8961,997,838,1,2,16,1:05.271,\N,\N
8962,997,815,10,11,17,1:05.279,\N,\N
8963,997,845,3,35,18,1:05.322,\N,\N
8964,997,843,5,28,19,1:05.366,\N,\N
8965,997,828,15,9,20,1:05.479,\N,\N
8966,998,1,131,44,1,1:26.818,1:26.256,1:25.892
8967,998,20,6,5,2,1:26.585,1:26.372,1:25.936
8968,998,8,6,7,3,1:27.549,1:26.483,1:25.990
8969,998,822,131,77,4,1:27.025,1:26.413,1:26.217
8970,998,830,9,33,5,1:27.309,1:27.013,1:26.602
8971,998,817,9,3,6,1:27.979,1:27.369,1:27.099
8972,998,825,210,20,7,1:28.143,1:27.730,1:27.244
8973,998,154,210,8,8,1:28.086,1:27.522,1:27.455
8974,998,844,15,16,9,1:27.962,1:27.790,1:27.879
8975,998,839,10,31,10,1:28.279,1:27.843,1:28.194
8976,998,807,4,27,11,1:28.017,1:27.901,
8977,998,815,10,11,12,1:28.210,1:27.928,
8978,998,4,1,14,13,1:28.187,1:28.139,
8979,998,842,5,10,14,1:28.399,1:28.343,
8980,998,828,15,9,15,1:28.249,1:28.391,
8981,998,832,4,55,16,1:28.456,,
8982,998,838,1,2,17,1:29.096,,
8983,998,845,3,35,18,1:29.252,,
8984,998,840,3,18,19,\N,\N,\N
8985,998,843,5,28,20,\N,\N,\N
8986,999,20,6,5,1,1:12.538,1:12.505,1:11.212
8987,999,822,131,77,2,1:12.962,1:12.152,1:11.416
8988,999,8,6,7,3,1:12.505,1:12.336,1:11.547
8989,999,830,9,33,4,1:13.127,1:12.188,1:11.822
8990,999,825,210,20,5,1:13.105,1:12.523,1:12.200
8991,999,154,210,8,6,1:12.986,1:12.722,1:12.544
8992,999,807,4,27,7,1:13.479,1:12.946,1:12.560
8993,999,832,4,55,8,1:13.324,1:13.032,1:12.692
8994,999,844,15,16,9,1:13.077,1:12.995,1:12.717
8995,999,815,10,11,10,1:13.427,1:13.072,1:12.774
8996,999,4,1,14,11,1:13.614,1:13.657,\N
8997,999,845,3,35,12,1:13.708,1:13.702,\N
8998,999,828,15,9,13,1:13.562,1:13.736,\N
8999,999,1,131,44,14,1:13.012,\N,\N
9000,999,817,9,3,15,1:13.318,\N,\N
9001,999,839,10,31,16,1:13.720,\N,\N
9002,999,842,5,10,17,1:13.749,\N,\N
9003,999,843,5,28,18,1:14.045,\N,\N
9004,999,840,3,18,19,1:14.206,\N,\N
9005,999,838,1,2,20,1:14.401,\N,\N
9006,1000,1,131,44,1,1:17.419,1:31.242,1:35.658
9007,1000,822,131,77,2,1:17.123,1:32.081,1:35.918
9008,1000,8,6,7,3,1:17.526,1:32.762,1:36.186
9009,1000,20,6,5,4,1:16.666,1:28.636,1:36.210
9010,1000,832,4,55,5,1:17.829,1:30.771,1:36.743
9011,1000,842,5,10,6,1:18.577,1:31.286,1:37.591
9012,1000,830,9,33,7,1:16.940,1:31.178,1:38.032
9013,1000,843,5,28,8,1:18.429,1:32.590,1:38.128
9014,1000,825,210,20,9,1:18.314,1:32.968,1:39.858
9015,1000,154,210,8,10,1:17.901,1:33.650,1:40.593
9016,1000,4,1,14,11,1:18.208,1:35.214,
9017,1000,817,9,3,12,1:18.540,1:36.442,
9018,1000,807,4,27,13,1:17.905,1:36.506,
9019,1000,828,15,9,14,1:18.641,1:37.075,
9020,1000,840,3,18,15,1:18.560,,
9021,1000,838,1,2,16,1:18.782,,
9022,1000,844,15,16,17,1:18.817,,
9023,1000,839,10,31,18,1:19.142,,
9024,1000,815,10,11,19,1:19.200,,
9025,1000,845,3,35,20,1:19.301,,
9026,1001,1,131,44,1,1:42.977,1:41.553,1:58.179
9027,1001,20,6,5,2,1:43.035,1:41.501,1:58.905
9028,1001,839,10,31,3,1:44.003,1:43.302,2:01.851
9029,1001,815,10,11,4,1:44.004,1:43.014,2:01.894
9030,1001,154,210,8,5,1:43.597,1:43.042,2:02.122
9031,1001,8,6,7,6,1:42.585,1:41.533,2:02.671
9032,1001,830,9,33,7,1:43.199,1:42.554,2:02.769
9033,1001,817,9,3,8,1:43.604,1:43.126,2:02.939
9034,1001,825,210,20,9,1:43.834,1:43.320,2:04.933
9035,1001,822,131,77,10,1:42.805,1:42.191,\N
9036,1001,842,5,10,11,1:44.221,1:43.844,\N
9037,1001,843,5,28,12,1:44.153,1:43.865,\N
9038,1001,844,15,16,13,1:43.654,1:44.062,\N
9039,1001,828,15,9,14,1:43.846,1:44.301,\N
9040,1001,807,4,27,15,1:44.145,\N,\N
9041,1001,832,4,55,16,1:44.489,\N,\N
9042,1001,4,1,14,17,1:44.917,\N,\N
9043,1001,845,3,35,18,1:44.998,\N,\N
9044,1001,840,3,18,19,1:45.134,\N,\N
9045,1001,838,1,2,20,1:45.307,\N,\N
9046,1002,8,6,7,1,1:20.722,1:19.846,1:19.119
9047,1002,20,6,5,2,1:20.542,1:19.629,1:19.280
9048,1002,1,131,44,3,1:20.810,1:19.798,1:19.294
9049,1002,822,131,77,4,1:21.381,1:20.427,1:19.656
9050,1002,830,9,33,5,1:21.381,1:20.333,1:20.615
9051,1002,154,210,8,6,1:21.887,1:21.239,1:20.936
9052,1002,832,4,55,7,1:21.732,1:21.552,1:21.041
9053,1002,839,10,31,8,1:21.570,1:21.315,1:21.099
9054,1002,842,5,10,9,1:21.834,1:21.667,1:21.350
9055,1002,840,3,18,10,1:21.838,1:21.494,1:21.627
9056,1002,825,210,20,11,1:21.783,1:21.669,\N
9057,1002,845,3,35,12,1:21.813,1:21.732,\N
9058,1002,4,1,14,13,1:21.850,1:22.568,\N
9059,1002,807,4,27,14,1:21.801,\N,\N
9060,1002,817,9,3,15,1:21.280,\N,\N
9061,1002,815,10,11,16,1:21.888,\N,\N
9062,1002,844,15,16,17,1:21.889,\N,\N
9063,1002,843,5,28,18,1:21.934,\N,\N
9064,1002,828,15,9,19,1:22.048,\N,\N
9065,1002,838,1,2,20,1:22.085,\N,\N
9066,1003,1,131,44,1,1:39.403,1:37.344,1:36.015
9067,1003,830,9,33,2,1:38.751,1:37.214,1:36.334
9068,1003,20,6,5,3,1:38.218,1:37.876,1:36.628
9069,1003,822,131,77,4,1:39.291,1:37.254,1:36.702
9070,1003,8,6,7,5,1:38.534,1:37.194,1:36.794
9071,1003,817,9,3,6,1:38.153,1:37.406,1:36.996
9072,1003,815,10,11,7,1:38.814,1:38.342,1:37.985
9073,1003,154,210,8,8,1:38.685,1:38.367,1:38.320
9074,1003,839,10,31,9,1:38.912,1:38.534,1:38.365
9075,1003,807,4,27,10,1:38.932,1:38.450,1:38.588
9076,1003,4,1,14,11,1:39.022,1:38.641,
9077,1003,832,4,55,12,1:39.103,1:38.716,
9078,1003,844,15,16,13,1:39.206,1:38.747,
9079,1003,828,15,9,14,1:39.366,1:39.453,
9080,1003,842,5,10,15,1:39.614,1:39.691,
9081,1003,825,210,20,16,1:39.644,,
9082,1003,843,5,28,17,1:39.809,,
9083,1003,838,1,2,18,1:39.864,,
9084,1003,845,3,35,19,1:41.263,,
9085,1003,840,3,18,20,1:41.334,,
9086,1004,822,131,77,1,1:32.964,1:32.744,1:31.387
9087,1004,1,131,44,2,1:32.410,1:32.595,1:31.532
9088,1004,20,6,5,3,1:33.476,1:33.045,1:31.943
9089,1004,8,6,7,4,1:33.341,1:33.065,1:32.237
9090,1004,825,210,20,5,1:34.078,1:33.747,1:33.181
9091,1004,839,10,31,6,1:34.290,1:33.596,1:33.413
9092,1004,844,15,16,7,1:33.924,1:33.488,1:33.419
9093,1004,815,10,11,8,1:34.084,1:33.923,1:33.563
9094,1004,154,210,8,9,1:34.022,1:33.517,1:33.704
9095,1004,828,15,9,10,1:34.170,1:33.995,1:35.196
9096,1004,830,9,33,11,1:33.048,\N,\N
9097,1004,817,9,3,12,1:33.247,\N,\N
9098,1004,842,5,10,13,1:34.383,\N,\N
9099,1004,832,4,55,14,1:34.626,\N,\N
9100,1004,807,4,27,15,1:34.655,\N,\N
9101,1004,843,5,28,16,1:35.037,\N,\N
9102,1004,4,1,14,17,1:35.504,\N,\N
9103,1004,845,3,35,18,1:35.612,\N,\N
9104,1004,838,1,2,19,1:35.977,\N,\N
9105,1004,840,3,18,20,1:36.437,\N,\N
9106,1005,1,131,44,1,1:28.702,1:28.017,1:27.760
9107,1005,822,131,77,2,1:29.297,1:27.987,1:28.059
9108,1005,830,9,33,3,1:29.480,1:28.849,1:29.057
9109,1005,8,6,7,4,1:29.631,1:28.595,1:29.521
9110,1005,154,210,8,5,1:29.724,1:29.678,1:29.761
9111,1005,843,5,28,6,1:30.248,1:29.848,1:30.023
9112,1005,842,5,10,7,1:30.137,1:29.810,1:30.093
9113,1005,839,10,31,8,1:29.899,1:29.538,1:30.126
9114,1005,20,6,5,9,1:29.049,1:28.279,1:32.192
9115,1005,815,10,11,10,1:30.247,1:29.567,1:37.229
9116,1005,844,15,16,11,1:29.706,1:29.864,
9117,1005,825,210,20,12,1:30.219,1:30.226,
9118,1005,832,4,55,13,1:30.236,1:30.490,
9119,1005,840,3,18,14,1:30.317,1:30.714,
9120,1005,817,9,3,15,1:29.806,,
9121,1005,807,4,27,16,1:30.361,,
9122,1005,845,3,35,17,1:30.372,,
9123,1005,4,1,14,18,1:30.573,,
9124,1005,838,1,2,19,1:31.041,,
9125,1005,828,15,9,20,1:31.213,,
9126,1006,1,131,44,1,1:34.130,1:33.480,1:32.237
9127,1006,20,6,5,2,1:34.569,1:33.079,1:32.298
9128,1006,8,6,7,3,1:34.703,1:32.884,1:32.307
9129,1006,822,131,77,4,1:34.518,1:33.702,1:32.616
9130,1006,817,9,3,5,1:34.755,1:34.185,1:33.494
9131,1006,839,10,31,6,1:34.876,1:34.522,1:34.145
9132,1006,807,4,27,7,1:34.932,1:34.564,1:34.215
9133,1006,154,210,8,8,1:34.892,1:34.419,1:34.250
9134,1006,844,15,16,9,1:35.069,1:34.255,1:34.420
9135,1006,815,10,11,10,1:35.193,1:34.525,1:34.594
9136,1006,832,4,55,11,1:34.891,1:34.566,\N
9137,1006,825,210,20,12,1:34.972,1:34.732,\N
9138,1006,842,5,10,13,1:34.850,\N,\N
9139,1006,843,5,28,14,1:35.206,\N,\N
9140,1006,830,9,33,15,1:34.766,\N,\N
9141,1006,4,1,14,16,1:35.294,\N,\N
9142,1006,845,3,35,17,1:35.362,\N,\N
9143,1006,840,3,18,18,1:35.480,\N,\N
9144,1006,828,15,9,19,1:35.536,\N,\N
9145,1006,838,1,2,20,1:35.735,\N,\N
9146,1007,817,9,3,1,1:15.866,1:15.845,1:14.759
9147,1007,830,9,33,2,1:15.756,1:15.640,1:14.785
9148,1007,1,131,44,3,1:15.673,1:15.644,1:14.894
9149,1007,20,6,5,4,1:16.089,1:15.715,1:14.970
9150,1007,822,131,77,5,1:15.580,1:15.923,1:15.160
9151,1007,8,6,7,6,1:16.446,1:15.996,1:15.330
9152,1007,807,4,27,7,1:16.498,1:16.126,1:15.827
9153,1007,832,4,55,8,1:16.813,1:16.188,1:16.084
9154,1007,844,15,16,9,1:16.862,1:16.320,1:16.189
9155,1007,828,15,9,10,1:16.701,1:16.633,1:16.513
9156,1007,839,10,31,11,1:16.252,1:16.844,
9157,1007,4,1,14,12,1:16.857,1:16.871,
9158,1007,815,10,11,13,1:16.242,1:17.167,
9159,1007,843,5,28,14,1:16.682,1:17.184,
9160,1007,842,5,10,15,1:16.828,,
9161,1007,154,210,8,16,1:16.911,,
9162,1007,838,1,2,17,1:16.966,,
9163,1007,825,210,20,18,1:17.599,,
9164,1007,840,3,18,19,1:17.689,,
9165,1007,845,3,35,20,1:17.886,,
9166,1008,1,131,44,1,1:08.464,1:07.795,1:07.281
9167,1008,20,6,5,2,1:08.452,1:07.776,1:07.374
9168,1008,822,131,77,3,1:08.492,1:07.727,1:07.441
9169,1008,8,6,7,4,1:08.452,1:08.028,1:07.456
9170,1008,830,9,33,5,1:08.205,1:08.017,1:07.778
9171,1008,817,9,3,6,1:08.544,1:08.055,1:07.780
9172,1008,828,15,9,7,1:08.754,1:08.579,1:08.296
9173,1008,844,15,16,8,1:08.667,1:08.335,1:08.492
9174,1008,154,210,8,9,1:08.735,1:08.239,1:08.517
9175,1008,842,5,10,10,1:09.046,1:08.616,1:09.029
9176,1008,825,210,20,11,1:08.474,1:08.659,\N
9177,1008,815,10,11,12,1:09.217,1:08.741,\N
9178,1008,839,10,31,13,1:09.264,1:08.770,\N
9179,1008,807,4,27,14,1:09.009,1:08.834,\N
9180,1008,845,3,35,15,1:09.259,1:10.381,\N
9181,1008,832,4,55,16,1:09.269,\N,\N
9182,1008,843,5,28,17,1:09.280,\N,\N
9183,1008,4,1,14,18,1:09.402,\N,\N
9184,1008,840,3,18,19,1:09.441,\N,\N
9185,1008,838,1,2,20,1:09.601,\N,\N
9186,1009,1,131,44,1,1:36.828,1:35.693,1:34.794
9187,1009,822,131,77,2,1:36.789,1:36.392,1:34.956
9188,1009,20,6,5,3,1:36.775,1:36.345,1:35.125
9189,1009,8,6,7,4,1:37.010,1:36.735,1:35.365
9190,1009,817,9,3,5,1:37.117,1:36.964,1:35.401
9191,1009,830,9,33,6,1:37.195,1:36.144,1:35.589
9192,1009,154,210,8,7,1:37.575,1:36.732,1:36.192
9193,1009,844,15,16,8,1:37.124,1:36.580,1:36.237
9194,1009,839,10,31,9,1:36.936,1:36.814,1:36.540
9195,1009,807,4,27,10,1:37.569,1:36.630,1:36.542
9196,1009,832,4,55,11,1:37.757,1:36.982,\N
9197,1009,828,15,9,12,1:37.619,1:37.132,\N
9198,1009,825,210,20,13,1:37.934,1:37.309,\N
9199,1009,815,10,11,14,1:37.255,1:37.541,\N
9200,1009,4,1,14,15,1:37.890,1:37.743,\N
9201,1009,843,5,28,16,1:37.994,\N,\N
9202,1009,842,5,10,17,1:38.166,\N,\N
9203,1009,838,1,2,18,1:38.577,\N,\N
9204,1009,845,3,35,19,1:38.635,\N,\N
9205,1009,840,3,18,20,1:38.682,\N,\N
9206,1010,1,131,44,1,1:22.043,1:21.014,1:20.486
9207,1010,822,131,77,2,1:22.367,1:21.193,1:20.598
9208,1010,20,6,5,3,1:22.885,1:21.912,1:21.190
9209,1010,830,9,33,4,1:22.876,1:21.678,1:21.320
9210,1010,844,6,16,5,1:22.017,1:21.739,1:21.442
9211,1010,154,210,8,6,1:22.959,1:21.870,1:21.826
9212,1010,825,210,20,7,1:22.519,1:22.221,1:22.099
9213,1010,846,1,4,8,1:22.702,1:22.423,1:22.304
9214,1010,8,51,7,9,1:22.966,1:22.349,1:22.314
9215,1010,815,211,11,10,1:22.908,1:22.532,1:22.781
9216,1010,807,4,27,11,1:22.540,1:22.562,\N
9217,1010,817,4,3,12,1:22.921,1:22.570,\N
9218,1010,848,5,23,13,1:22.757,1:22.636,\N
9219,1010,841,51,99,14,1:22.431,1:22.714,\N
9220,1010,826,5,26,15,1:22.511,1:22.774,\N
9221,1010,840,211,18,16,1:23.017,\N,\N
9222,1010,842,9,10,17,1:23.020,\N,\N
9223,1010,832,1,55,18,1:23.084,\N,\N
9224,1010,847,3,63,19,1:24.360,\N,\N
9225,1010,9,3,88,20,1:26.067,\N,\N
9226,1011,844,6,16,1,1:28.495,1:28.046,1:27.866
9227,1011,20,6,5,2,1:28.733,1:28.356,1:28.160
9228,1011,1,131,44,3,1:29.262,1:28.578,1:28.190
9229,1011,822,131,77,4,1:29.498,1:28.830,1:28.256
9230,1011,830,9,33,5,1:29.579,1:29.109,1:28.752
9231,1011,825,210,20,6,1:29.532,1:29.017,1:28.757
9232,1011,832,1,55,7,1:29.528,1:29.055,1:28.813
9233,1011,154,210,8,8,1:29.688,1:29.249,1:29.015
9234,1011,8,51,7,9,1:29.959,1:29.471,1:29.022
9235,1011,846,1,4,10,1:29.381,1:29.258,1:29.043
9236,1011,817,4,3,11,1:29.859,1:29.488,\N
9237,1011,848,5,23,12,1:29.514,1:29.513,\N
9238,1011,842,9,10,13,1:29.900,1:29.526,\N
9239,1011,815,211,11,14,1:29.893,1:29.756,\N
9240,1011,826,5,26,15,1:29.876,1:29.854,\N
9241,1011,841,51,99,16,1:30.026,\N,\N
9242,1011,807,4,27,17,1:30.034,\N,\N
9243,1011,840,211,18,18,1:30.217,\N,\N
9244,1011,847,3,63,19,1:31.759,\N,\N
9245,1011,9,3,88,20,1:31.799,\N,\N
9246,1012,822,131,77,1,1:32.658,1:31.728,1:31.547
9247,1012,1,131,44,2,1:33.115,1:31.637,1:31.570
9248,1012,20,6,5,3,1:33.557,1:32.232,1:31.848
9249,1012,844,6,16,4,1:32.712,1:32.324,1:31.865
9250,1012,830,9,33,5,1:33.274,1:32.369,1:32.089
9251,1012,842,9,10,6,1:33.863,1:32.948,1:32.930
9252,1012,817,4,3,7,1:33.709,1:33.214,1:32.958
9253,1012,807,4,27,8,1:33.644,1:33.968,1:32.962
9254,1012,825,210,20,9,1:34.036,1:33.150,
9255,1012,154,210,8,10,1:33.752,1:33.156,
9256,1012,826,5,26,11,1:33.783,1:33.236,
9257,1012,815,211,11,12,1:34.026,1:33.299,
9258,1012,8,51,7,13,1:34.125,1:33.419,
9259,1012,832,1,55,14,1:33.686,1:33.523,
9260,1012,846,1,4,15,1:34.148,1:33.967,
9261,1012,840,211,18,16,1:34.292,,
9262,1012,847,3,63,17,1:35.253,,
9263,1012,9,3,88,18,1:35.281,,
9264,1012,841,51,99,19,/N,/N,/N
9265,1012,848,51,23,20,/N,/N,/N
9266,1013,822,131,77,1,1:42.026,1:41.500,1:40.495
9267,1013,1,131,44,2,1:41.614,1:41.580,1:40.554
9268,1013,20,6,5,3,1:42.042,1:41.889,1:40.797
9269,1013,830,9,33,4,1:41.727,1:41.388,1:41.069
9270,1013,815,211,11,5,1:42.249,1:41.870,1:41.593
9271,1013,826,5,26,6,1:42.324,1:42.221,1:41.681
9272,1013,846,1,4,7,1:42.371,1:42.084,1:41.886
9273,1013,841,51,99,8,1:42.140,1:42.381,1:42.424
9274,1013,844,6,16,9,1:41.426,1:41.995,
9275,1013,832,1,55,10,1:41.936,1:42.398,
9276,1013,817,4,3,11,1:42.486,1:42.477,
9277,1013,848,5,23,12,1:42.154,1:42.494,
9278,1013,825,210,20,13,1:42.382,1:42.699,
9279,1013,840,211,18,14,1:42.630,,
9280,1013,154,210,8,15,1:43.407,,
9281,1013,807,4,27,16,1:43.427,,
9282,1013,847,3,63,17,1:45.062,,
9283,1013,9,3,88,18,1:45.455,,
9284,1013,8,51,7,19,,,
9285,1013,842,9,10,20,,,
9286,1014,822,131,77,1,1:16.979,1:15.924,1:15.406
9287,1014,1,131,44,2,1:17.292,1:16.038,1:16.040
9288,1014,20,6,5,3,1:17.425,1:16.667,1:16.272
9289,1014,830,9,33,4,1:17.244,1:16.726,1:16.357
9290,1014,844,6,16,5,1:17.388,1:16.714,1:16.588
9291,1014,842,9,10,6,1:17.862,1:16.932,1:16.708
9292,1014,154,210,8,7,1:18.042,1:17.066,1:16.911
9293,1014,825,210,20,8,1:17.669,1:17.272,1:16.922
9294,1014,826,5,26,9,1:17.914,1:17.243,1:17.573
9295,1014,817,4,3,10,1:18.385,1:17.299,1:18.106
9296,1014,846,1,4,11,1:17.611,1:17.338,\N
9297,1014,848,5,23,12,1:17.796,1:17.445,\N
9298,1014,832,1,55,13,1:17.760,1:17.599,\N
9299,1014,8,51,7,14,1:18.132,1:17.788,\N
9300,1014,815,211,11,15,1:18.286,1:17.886,\N
9301,1014,807,4,27,16,1:18.404,\N,\N
9302,1014,840,211,18,17,1:18.471,\N,\N
9303,1014,841,51,99,18,1:18.664,\N,\N
9304,1014,847,3,63,19,1:19.072,\N,\N
9305,1014,9,3,88,20,1:20.254,\N,\N
9306,1015,1,131,44,1,1:11.542,1:10.835,1:10.166
9307,1015,822,131,77,2,1:11.562,1:10.701,1:10.252
9308,1015,830,9,33,3,1:11.597,1:10.618,1:10.641
9309,1015,20,6,5,4,1:11.434,1:11.227,1:10.947
9310,1015,842,9,10,5,1:11.740,1:11.457,1:11.041
9311,1015,825,210,20,6,1:11.865,1:11.363,1:11.109
9312,1015,817,4,3,7,1:11.767,1:11.543,1:11.218
9313,1015,826,5,26,8,1:11.602,1:11.412,1:11.271
9314,1015,832,1,55,9,1:11.872,1:11.608,1:11.417
9315,1015,848,5,23,10,1:12.007,1:11.429,1:11.653
9316,1015,807,4,27,11,1:12.097,1:11.670,\N
9317,1015,846,1,4,12,1:11.845,1:11.724,\N
9318,1015,154,210,8,13,1:11.837,1:12.027,\N
9319,1015,8,51,7,14,1:11.993,1:12.115,\N
9320,1015,841,51,99,15,1:11.976,1:12.185,\N
9321,1015,844,6,16,16,1:12.149,\N,\N
9322,1015,815,211,11,17,1:12.233,\N,\N
9323,1015,840,211,18,18,1:12.846,\N,\N
9324,1015,847,3,63,19,1:13.477,\N,\N
9325,1015,9,3,88,20,1:13.751,\N,\N
9326,1016,20,6,5,1,1:11.200,1:11.142,1:10.240
9327,1016,1,131,44,2,1:11.518,1:11.010,1:10.446
9328,1016,844,6,16,3,1:11.214,1:11.205,1:10.920
9329,1016,817,4,3,4,1:11.837,1:11.532,1:11.071
9330,1016,842,9,10,5,1:12.023,1:11.196,1:11.079
9331,1016,822,131,77,6,1:11.229,1:11.095,1:11.101
9332,1016,807,4,27,7,1:11.720,1:11.553,1:11.324
9333,1016,846,1,4,8,1:11.780,1:11.735,1:11.863
9334,1016,832,1,55,9,1:11.750,1:11.572,1:13.981
9335,1016,825,210,20,10,1:12.107,1:11.786,\N
9336,1016,830,9,33,11,1:11.619,1:11.800,\N
9337,1016,826,5,26,12,1:11.965,1:11.921,\N
9338,1016,841,51,99,13,1:12.122,1:12.136,\N
9339,1016,848,5,23,14,1:12.020,1:12.193,\N
9340,1016,154,210,8,15,1:12.109,\N,\N
9341,1016,815,211,11,16,1:12.197,\N,\N
9342,1016,8,51,7,17,1:12.230,\N,\N
9343,1016,840,211,18,18,1:12.266,\N,\N
9344,1016,847,3,63,19,1:13.617,\N,\N
9345,1016,9,3,88,20,1:14.393,\N,\N
9346,1017,1,131,44,1,1:30.609,1:29.520,1:28.319
9347,1017,822,131,77,2,1:30.550,1:29.437,1:28.605
9348,1017,844,6,16,3,1:30.647,1:29.699,1:28.965
9349,1017,830,9,33,4,1:31.327,1:30.099,1:29.409
9350,1017,846,1,4,5,1:30.989,1:30.019,1:29.418
9351,1017,832,1,55,6,1:31.073,1:30.319,1:29.522
9352,1017,20,6,5,7,1:31.075,1:29.506,1:29.799
9353,1017,817,4,3,8,1:30.954,1:30.369,1:29.918
9354,1017,842,9,10,9,1:31.152,1:30.421,1:30.184
9355,1017,841,51,99,10,1:31.180,1:30.408,1:33.420
9356,1017,848,5,23,11,1:31.445,1:30.461,\N
9357,1017,8,51,7,12,1:30.972,1:30.533,\N
9358,1017,807,4,27,13,1:30.865,1:30.544,\N
9359,1017,815,211,11,14,1:30.964,1:30.738,\N
9360,1017,825,210,20,15,1:31.166,1:31.440,\N
9361,1017,826,5,26,16,1:31.564,\N,\N
9362,1017,154,210,8,17,1:31.626,\N,\N
9363,1017,840,211,18,18,1:31.726,\N,\N
9364,1017,847,3,63,19,1:32.789,\N,\N
9365,1017,9,3,88,20,1:33.205,\N,\N
9366,1018,844,6,16,1,1:04.138,1:03.378,1:03.003
9367,1018,1,131,44,2,1:03.818,1:03.803,1:03.262
9368,1018,830,9,33,3,1:03.807,1:03.835,1:03.439
9369,1018,822,131,77,4,1:04.084,1:03.863,1:03.537
